term,int_rate,installment,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,earliest_cr_line,pub_rec,revol_bal,revol_util,total_acc,mort_acc
0,8.39,315.17,3,38000.0,0,1,1,8.46,1997,0,9274.0,82.8,21.0,5.0
0,14.31,85.83,3,80000.0,2,0,2,9.11,1998,0,22118.0,92.2,20.0,0.0
1,21.99,662.72,0,88000.0,1,1,2,23.56,1996,0,27670.0,43.9,48.0,4.0
0,17.77,432.45,3,38000.0,2,1,2,21.82,1989,0,11639.0,50.6,18.0,0.0
0,10.74,185.1,0,43784.0,0,1,13,24.94,2004,0,10784.0,35.9,21.0,1.8139908160844136
0,10.15,226.37,3,31000.0,1,1,1,18.12,1975,1,9308.0,55.7,31.0,3.0
1,14.49,423.42,0,90000.0,1,1,2,32.24,2004,0,36296.0,78.2,30.0,2.0
1,18.99,778.06,3,110000.0,1,1,7,6.16,1998,0,9242.0,42.4,18.0,0.0
0,11.67,105.79,3,100000.0,0,1,12,9.62,2003,0,7184.0,52.1,19.0,0.0
0,19.99,475.63,0,46000.0,2,1,2,23.12,2004,1,10565.0,36.3,33.0,1.0
1,17.86,588.0,0,61250.0,2,0,2,32.31,2001,0,24683.0,100.3,23.0,0.0
1,9.76,380.33,0,95000.0,0,1,1,20.7,1991,0,34446.0,58.9,24.0,2.0
1,24.99,778.39,3,72095.0,1,1,2,27.7,2002,0,31515.0,97.9,19.0,0.0
0,7.9,259.71,2,35000.0,2,1,4,28.15,1995,1,9344.0,41.0,18.0,1.8139908160844136
0,7.9,225.29,3,65000.0,0,1,2,24.82,1999,0,12017.0,55.5,20.0,1.8139908160844136
0,15.61,349.65,0,47000.0,1,1,2,28.67,2009,0,3473.0,80.8,10.0,1.0
0,16.99,711.18,3,50000.0,1,0,2,17.14,2001,1,1848.0,80.3,24.0,0.0
0,15.88,626.5,3,80000.0,0,1,2,13.46,2006,0,9153.0,63.1,8.0,0.0
0,9.49,140.93,0,36000.0,1,1,2,15.97,2002,0,1448.0,10.4,36.0,1.0
0,18.75,547.95,2,58747.0,0,0,2,23.41,1996,0,5119.0,47.8,51.0,0.0
1,13.06,415.24,0,64210.0,2,1,2,16.56,1999,0,8652.0,58.5,18.0,1.8139908160844136
1,15.8,508.46,0,99200.0,2,1,1,11.96,1999,0,32938.0,77.1,23.0,4.0
0,9.17,382.55,3,47000.0,1,1,1,11.16,2002,1,8858.0,67.6,16.0,1.0
0,13.11,263.23,3,45000.0,0,1,2,16.75,2006,0,7106.0,86.7,15.0,0.0
0,6.62,214.93,0,32880.0,2,1,7,17.93,2005,0,9101.0,17.4,34.0,2.0
0,10.15,194.03,3,62000.0,1,1,1,11.5,1987,0,6198.0,58.0,17.0,2.0
0,13.67,272.15,3,56000.0,0,1,2,16.18,2002,0,9408.0,75.9,18.0,0.0
1,13.99,348.95,0,75000.0,0,0,2,15.95,1999,0,20934.0,44.6,35.0,1.8139908160844136
0,9.76,289.4,0,150000.0,1,1,9,7.87,1993,0,28653.0,97.1,38.0,15.0
0,10.99,235.69,0,50000.0,2,1,9,19.85,2006,0,4199.0,59.1,27.0,3.0
0,10.99,556.48,3,110000.0,2,1,2,11.61,2007,0,10847.0,49.8,29.0,0.0
0,10.99,261.88,3,26400.0,0,1,8,7.77,2004,0,4944.0,39.2,6.0,1.8139908160844136
1,25.57,890.6,0,108000.0,1,0,2,30.8,1998,0,13612.0,66.1,61.0,2.0
1,21.49,869.77,0,80000.0,2,0,2,29.06,2001,0,27521.0,76.2,27.0,2.0
0,13.35,433.45,0,200000.0,1,1,1,9.59,1992,0,19472.0,42.0,44.0,13.0
0,12.12,399.26,3,70000.0,0,1,9,7.45,1986,0,12962.0,55.4,31.0,0.0
0,9.17,159.4,3,87000.0,0,1,11,3.82,1994,0,4067.0,25.0,20.0,3.0
0,17.14,102.71,3,25000.0,0,0,2,18.48,2009,0,1190.0,70.0,7.0,0.0
0,18.25,556.87,3,80000.0,2,1,9,6.83,2001,0,13271.0,64.4,19.0,2.0
0,14.59,172.33,3,58880.0,0,1,2,16.47,2003,0,10814.0,65.5,8.0,1.8139908160844136
0,9.99,322.63,3,60000.0,2,1,1,21.28,1999,0,23722.0,47.7,39.0,0.0
0,6.03,365.23,0,95000.0,0,1,2,12.67,1997,0,11949.0,23.6,30.0,1.0
0,7.69,464.79,3,41600.0,0,1,2,29.95,1999,0,9393.0,19.6,49.0,0.0
0,17.57,549.84,0,73700.0,0,1,2,17.75,2001,0,16064.0,85.9,36.0,2.0
0,12.68,150.94,3,35004.0,2,1,9,20.71,1999,0,7987.0,85.9,16.0,1.8139908160844136
0,14.49,344.17,3,33000.0,0,0,2,24.18,1998,0,10876.0,91.4,15.0,0.0
0,16.78,355.44,3,55000.0,0,0,2,13.37,2006,0,6751.0,82.3,14.0,0.0
1,19.24,365.02,0,87000.0,2,0,11,12.87,1996,1,8474.0,61.4,22.0,3.0
0,12.12,79.86,2,88000.0,0,1,4,20.55,1984,0,26877.0,77.0,36.0,0.0
1,23.13,508.78,0,50000.0,0,0,2,21.63,2001,0,18192.0,46.4,16.0,1.0
0,11.14,697.11,0,48000.0,2,1,2,9.18,1987,0,18325.0,60.7,29.0,3.0
1,12.12,446.11,0,70000.0,2,1,2,12.39,1980,0,25463.0,45.5,30.0,3.0
0,6.17,279.07,3,38016.0,2,1,2,14.24,1989,0,15237.0,37.4,29.0,1.8139908160844136
1,14.99,594.62,0,127200.0,1,1,4,17.47,2004,0,29632.0,74.5,16.0,4.0
0,10.99,916.56,0,115000.0,1,1,1,19.67,1988,0,43279.0,75.5,25.0,2.0
0,17.1,457.0,3,90000.0,1,1,8,21.89,1995,0,23981.0,67.0,35.0,6.0
1,14.98,428.03,0,83000.0,1,1,2,16.57,1995,0,17690.0,66.8,32.0,3.0
0,7.14,74.26,2,48989.0,0,1,1,14.75,1997,0,20215.0,53.6,22.0,1.8139908160844136
1,16.49,196.64,3,23004.0,1,0,9,18.78,2007,0,0.0,0.0,4.0,1.8139908160844136
0,12.29,333.53,3,70000.0,1,1,2,26.14,2007,0,25645.0,60.9,20.0,0.0
0,7.9,625.81,3,92000.0,1,1,2,13.12,1999,0,22606.0,73.6,25.0,1.0
0,10.99,392.81,0,31000.0,1,1,2,13.12,2004,0,14862.0,32.9,26.0,2.0
1,13.65,415.57,0,130000.0,1,1,4,16.82,1994,0,14325.0,68.2,44.0,7.0
0,13.11,647.95,2,48000.0,0,0,2,21.18,1991,0,6681.0,38.4,21.0,0.0
1,17.86,565.85,3,80953.0,2,0,2,4.86,2002,0,2334.0,29.2,24.0,5.0
0,14.84,268.05,0,65619.0,1,0,2,19.91,1986,0,6448.0,96.6,24.0,1.8139908160844136
0,18.24,108.82,3,45000.0,0,0,2,23.47,2007,0,9856.0,42.7,21.0,0.0
0,13.67,544.29,0,110000.0,0,0,2,16.43,1993,0,17926.0,83.7,32.0,0.0
0,13.33,338.54,3,37000.0,1,0,2,9.05,2004,0,7377.0,40.5,24.0,0.0
0,14.3,285.75,3,25000.0,0,1,2,21.55,1999,0,9552.0,67.3,36.0,0.0
0,19.52,292.59,3,30000.0,1,1,2,33.4,2003,0,23697.0,68.1,13.0,0.0
1,18.64,283.18,0,77000.0,1,0,2,5.5,2004,0,13924.0,83.4,8.0,1.8139908160844136
0,15.61,297.21,0,54000.0,2,1,4,12.71,1992,1,4216.0,31.0,54.0,4.0
0,12.49,602.08,0,80000.0,0,1,2,21.63,1998,0,19582.0,64.2,44.0,2.0
0,14.99,162.04,3,57000.0,0,1,2,12.51,2006,0,7507.0,74.3,21.0,0.0
0,17.86,344.59,3,28176.0,2,0,2,36.37,1983,0,25874.0,78.4,9.0,0.0
0,7.89,625.72,0,232883.0,1,1,2,12.17,1985,0,27835.0,70.8,31.0,3.0
0,18.25,217.67,3,54000.0,2,1,8,13.16,2000,0,21206.0,91.2,6.0,0.0
0,14.33,377.72,0,52000.0,2,1,2,26.35,1980,0,12802.0,85.9,28.0,1.0
0,12.99,673.79,2,60000.0,1,0,4,8.88,1995,1,2577.0,27.7,28.0,4.0
0,5.32,301.15,3,90000.0,0,1,1,26.03,2001,0,16229.0,39.1,34.0,0.0
1,15.61,501.52,0,105000.0,1,0,1,5.35,1993,1,12601.0,69.6,35.0,4.0
1,22.99,901.92,0,115000.0,2,0,6,18.84,2005,0,50705.0,93.2,20.0,2.0
1,19.91,477.98,0,95000.0,2,0,2,17.49,1998,0,39621.0,82.0,29.0,1.8139908160844136
1,13.98,465.16,2,86000.0,1,1,2,13.05,2000,0,20985.0,46.2,42.0,0.0
0,12.99,336.9,0,50204.0,0,1,1,9.11,2002,1,6732.0,53.0,9.0,1.0
1,15.99,359.83,3,77196.0,2,1,5,9.84,1995,0,2033.0,19.2,35.0,1.8139908160844136
0,9.49,160.15,3,95000.0,1,1,2,14.04,1998,0,20062.0,83.2,41.0,1.0
0,7.9,157.24,0,91052.0,1,1,1,8.45,1998,0,1215.0,0.3,34.0,1.8139908160844136
1,24.74,492.74,0,90000.0,1,1,2,8.71,2000,0,11673.0,24.1,20.0,1.0
0,21.98,458.17,0,35000.0,2,1,9,16.94,2007,0,9802.0,77.2,41.0,1.0
1,14.49,411.66,3,64000.0,2,1,2,8.76,1996,1,5187.0,43.6,17.0,0.0
0,14.33,206.03,0,58000.0,0,1,6,13.14,2002,0,3609.0,83.9,29.0,3.0
0,12.12,465.81,3,82600.0,1,1,5,7.64,2007,0,9715.0,51.0,10.0,0.0
0,21.15,264.27,3,70000.0,0,1,6,2.19,2001,0,1984.0,49.6,8.0,0.0
1,13.68,440.69,3,43000.0,2,0,2,24.14,2004,0,12854.0,56.6,28.0,0.0
1,16.55,283.03,0,60000.0,1,1,1,8.46,2001,0,8570.0,26.5,15.0,6.0
1,23.13,477.69,0,47000.0,1,1,4,15.25,2004,0,14781.0,89.0,19.0,2.0
0,7.89,219.0,0,82000.0,1,1,6,4.49,1991,1,2605.0,11.7,34.0,3.0
0,16.78,735.75,0,130000.0,2,1,1,22.67,1991,0,35856.0,87.5,36.0,5.0
0,10.75,652.41,3,45500.0,2,1,2,24.77,1989,1,11959.0,30.3,35.0,0.0
0,15.88,796.73,0,120000.0,2,0,2,15.83,2002,0,40275.0,58.5,31.0,2.0
0,8.9,762.08,2,90000.0,0,1,1,26.24,1994,0,25442.0,76.9,34.0,4.0
0,11.53,197.95,3,70000.0,2,0,1,19.41,2003,1,8198.0,68.3,25.0,2.0
0,7.9,500.65,0,100000.0,2,1,1,19.43,1995,0,56875.0,77.0,38.0,8.0
0,17.86,291.37,0,70000.0,2,1,2,23.85,2002,1,11075.0,65.0,36.0,4.0
1,23.99,500.47,2,180000.0,1,1,2,1.91,2006,0,8818.0,34.0,17.0,5.0
0,17.27,357.88,3,95000.0,1,1,7,15.59,2007,0,20745.0,45.3,13.0,0.0
0,8.18,659.81,0,53000.0,0,1,2,35.14,2005,0,20010.0,33.6,29.0,4.0
0,14.16,822.13,3,60500.0,0,0,1,30.81,2004,0,28908.0,65.6,41.0,0.0
0,13.05,505.78,0,130000.0,0,1,2,2.46,1988,0,9624.0,89.9,16.0,1.0
1,16.02,608.22,3,70000.0,2,0,2,24.62,1990,0,19617.0,27.9,22.0,1.8139908160844136
1,17.99,417.0,3,32000.0,2,1,1,24.83,2002,0,5529.0,62.1,32.0,1.8139908160844136
1,12.49,420.62,0,78000.0,2,1,2,3.12,2000,0,9438.0,66.5,22.0,3.0
0,6.62,675.49,3,61000.0,1,1,1,15.52,1998,0,12959.0,44.1,26.0,2.0
0,14.49,227.15,2,52000.0,1,1,2,12.28,1999,0,7073.0,34.8,22.0,2.0
0,15.59,873.88,0,60000.0,1,0,2,19.26,2002,0,7758.0,49.4,26.0,2.0
0,18.25,317.44,3,23076.0,2,0,1,16.54,1998,0,11754.0,75.8,24.0,3.0
0,6.03,219.14,0,97000.0,0,1,1,2.07,1996,0,3225.0,9.2,26.0,3.0
0,7.62,779.04,2,60000.0,1,1,2,6.8,1993,0,22082.0,23.5,44.0,1.0
0,9.99,129.05,0,200000.0,2,1,7,24.93,1979,0,71385.0,80.5,42.0,4.0
0,9.67,481.69,0,105000.0,1,1,2,15.25,1995,1,18742.0,52.6,19.0,2.0
0,6.03,852.2,0,86000.0,1,1,2,22.01,1977,0,60466.0,63.3,24.0,4.0
0,17.86,392.4,3,32000.0,1,1,2,25.69,2006,0,8013.0,97.7,15.0,0.0
1,15.59,578.42,3,54000.0,1,0,2,24.58,2001,0,22548.0,74.4,50.0,3.0
0,14.47,939.3,3,65000.0,1,1,2,15.86,1992,0,27575.0,92.8,24.0,0.0
0,11.53,277.12,3,120000.0,1,1,2,11.05,2004,0,5597.0,70.8,22.0,1.0
0,15.59,323.34,3,29085.0,1,1,1,20.14,2003,0,8039.0,100.5,20.0,0.0
0,11.67,317.35,0,126000.0,1,1,4,7.24,1997,0,8038.0,15.7,21.0,5.0
1,15.99,607.82,0,90000.0,1,0,2,5.2,2003,0,12327.0,55.5,24.0,2.0
0,13.44,84.77,0,85000.0,1,1,12,9.16,2004,0,214.0,8.2,19.0,1.0
0,10.99,815.9,0,52000.0,2,1,1,20.36,1989,0,24625.0,44.9,36.0,2.0
0,16.29,202.1,3,20000.0,2,1,2,12.48,2009,0,6861.0,57.0,5.0,0.0
0,18.25,362.78,3,95000.0,2,1,8,25.64,2000,0,7723.0,39.0,54.0,0.0
0,14.09,821.32,3,101081.0,2,1,1,15.09,1999,0,35722.0,90.0,13.0,0.0
1,17.86,455.72,3,45000.0,0,0,1,33.41,2004,0,16303.0,54.9,33.0,0.0
1,15.8,484.24,3,140000.0,2,0,1,26.52,1983,0,61411.0,91.1,50.0,8.0
1,9.62,276.42,3,120000.0,0,1,2,4.79,1985,0,5525.0,11.6,16.0,1.8139908160844136
0,10.49,194.99,0,55000.0,0,1,1,17.08,1996,0,15735.0,62.7,31.0,8.0
1,26.06,747.16,0,75000.0,1,0,2,10.53,2000,0,4702.0,55.3,19.0,1.0
0,11.55,495.0,2,112000.0,1,1,2,12.05,1999,0,36839.0,69.5,32.0,4.0
1,15.31,718.59,0,120000.0,2,0,2,13.77,1984,0,27326.0,68.0,23.0,2.0
0,5.32,451.73,0,71000.0,0,1,4,10.44,1990,0,14729.0,24.2,20.0,1.0
1,18.24,638.11,2,65000.0,1,0,2,12.17,1998,0,15954.0,78.6,25.0,3.0
1,13.98,279.1,0,32000.0,0,0,2,19.54,2003,0,11608.0,53.0,24.0,2.0
0,14.99,242.63,3,80000.0,1,1,2,15.14,2002,1,6955.0,46.1,32.0,0.0
0,6.62,460.56,0,83000.0,0,1,2,14.43,1993,0,16720.0,41.8,16.0,2.0
0,13.33,287.76,0,30000.0,2,0,2,4.64,2011,0,4228.0,88.1,8.0,1.0
0,15.99,162.58,2,75000.0,1,1,0,9.36,1986,0,1746.0,67.2,5.0,1.0
0,9.17,247.07,3,80000.0,1,1,1,4.74,1993,1,10761.0,55.2,21.0,0.0
0,7.9,782.26,0,103200.0,1,1,2,23.43,1986,0,12768.0,41.6,27.0,5.0
0,16.24,289.27,3,51498.41,0,1,2,13.54,2009,0,13374.0,80.6,5.0,0.0
0,7.69,499.1,0,80000.0,0,1,1,20.91,1994,0,22381.0,60.3,24.0,0.0
0,18.49,356.71,3,58600.0,1,0,2,18.18,2002,0,4961.0,42.4,27.0,0.0
0,9.99,225.84,2,20000.0,2,1,4,23.3,1969,1,1876.0,34.7,31.0,3.0
0,7.9,500.65,0,127000.0,1,1,1,21.88,2001,0,41618.0,67.3,33.0,4.0
0,16.29,353.01,0,98000.0,0,1,9,16.6,2001,0,3405.0,19.7,17.0,2.0
0,15.8,271.71,3,72000.0,2,1,11,8.78,2001,0,6202.0,78.5,10.0,0.0
0,9.67,578.03,3,48696.0,2,0,1,20.48,2004,0,15751.0,67.3,24.0,0.0
1,21.0,676.34,0,70000.0,2,0,2,17.14,2000,1,12695.0,78.9,37.0,3.0
0,11.55,330.0,0,62000.0,2,1,2,10.43,1986,1,15162.0,55.9,42.0,2.0
0,16.32,529.73,0,72000.0,2,1,2,19.38,1997,0,26940.0,79.7,41.0,1.8139908160844136
0,13.35,609.54,0,110000.0,1,1,2,28.87,1988,0,137388.0,75.1,32.0,4.0
0,11.44,280.88,2,36000.0,1,0,2,15.97,2008,0,6397.0,95.7,7.0,0.0
0,11.67,330.57,0,65000.0,1,1,2,27.64,1989,0,9150.0,37.3,29.0,1.0
0,6.03,304.36,0,59700.0,1,1,1,7.84,1996,0,5941.0,36.4,18.0,2.0
1,21.18,651.72,2,91000.0,2,1,2,7.49,2008,0,6507.0,34.2,11.0,1.0
0,13.35,507.95,0,48000.0,0,1,2,34.1,2004,0,10904.0,63.8,26.0,4.0
1,18.25,434.01,0,53000.0,1,1,2,18.68,2000,1,5585.0,45.4,24.0,1.0
0,17.57,348.59,0,185000.0,1,1,4,5.71,2001,1,1222.0,25.5,27.0,3.0
1,11.44,329.44,3,62000.0,1,1,9,11.9,2002,0,1865.0,9.9,22.0,0.0
0,10.49,225.05,0,26000.0,0,1,2,17.69,2005,0,4803.0,90.6,8.0,1.0
0,15.31,417.81,3,110000.0,2,1,1,15.84,2000,0,35008.0,88.6,29.0,0.0
0,9.8,965.21,0,120000.0,0,1,1,14.06,2003,0,39984.0,54.5,47.0,8.0
1,17.57,601.33,0,59987.0,1,0,2,21.79,1996,1,12424.0,60.6,17.0,0.0
0,12.99,336.9,0,48000.0,0,0,7,25.4,1990,0,4389.0,20.9,42.0,6.0
0,12.99,252.67,2,27000.0,0,0,2,8.67,2001,0,5394.0,80.5,7.0,0.0
1,17.27,749.94,0,84000.0,2,1,2,14.56,2001,0,30915.0,68.1,25.0,3.0
0,7.9,128.3,3,50000.0,2,1,2,18.62,2001,0,0.0,0.0,17.0,0.0
0,14.09,410.66,0,40000.0,2,1,2,34.74,1994,0,16890.0,71.9,23.0,2.0
0,14.09,239.55,3,42000.0,0,0,2,19.8,2003,0,6481.0,49.1,28.0,0.0
1,17.57,704.49,3,88000.0,1,0,2,18.71,2005,0,15135.0,76.4,21.0,0.0
1,20.5,692.75,0,65000.0,1,1,2,23.01,2002,0,33297.0,96.2,19.0,1.0
0,13.18,270.25,2,42000.0,1,0,9,27.94,1997,0,17998.0,72.3,39.0,0.0
0,12.68,838.51,3,185000.0,2,1,8,4.1,1992,0,1701.0,28.3,9.0,1.8139908160844136
0,13.11,236.23,3,127000.0,0,1,2,12.69,1999,0,3464.0,91.2,30.0,0.0
1,23.99,563.02,3,90000.0,1,1,9,16.15,2004,1,8078.0,47.5,18.0,0.0
0,9.16,286.87,0,105000.0,0,1,2,8.09,1982,1,5536.0,38.0,39.0,2.0
1,21.99,606.81,0,52000.0,2,0,2,35.89,1994,0,21996.0,96.5,21.0,2.0
0,21.98,916.33,0,130000.0,2,1,2,15.22,1983,0,46306.0,94.1,28.0,0.0
0,17.57,137.46,3,70000.0,2,0,2,21.6,2009,1,183.0,26.1,13.0,0.0
1,19.47,314.4,3,52000.0,2,0,2,24.33,1985,0,13443.0,67.6,44.0,3.0
1,15.8,443.08,3,53000.0,2,1,2,10.65,2000,0,17319.0,33.3,27.0,0.0
0,19.22,916.43,3,50000.0,2,1,2,18.94,2003,0,32449.0,84.7,16.0,1.8139908160844136
0,18.92,219.7,0,48000.0,1,0,2,25.58,2004,0,15265.0,77.1,15.0,1.0
0,16.29,211.81,3,23000.0,1,1,2,23.59,1984,0,7803.0,48.5,14.0,0.0
0,5.42,235.25,0,110000.0,0,1,0,5.24,1995,0,13551.0,31.5,27.0,1.8139908160844136
0,13.33,203.12,2,115000.0,1,1,2,8.56,2002,1,5168.0,12.2,23.0,0.0
0,19.05,550.22,3,47000.0,2,1,1,29.86,2005,1,11848.0,82.9,10.0,0.0
0,18.75,876.72,0,80000.0,2,0,1,19.14,1994,0,20689.0,75.7,50.0,4.0
1,15.61,289.34,0,52000.0,0,1,2,33.9,2003,0,5964.0,51.4,39.0,2.0
0,12.12,332.72,2,55000.0,1,1,1,14.99,2002,0,22622.0,89.1,14.0,1.8139908160844136
1,25.8,937.91,2,70000.0,2,0,2,34.25,1998,0,20934.0,61.0,28.0,0.0
0,12.69,524.14,3,43680.0,2,1,1,23.3,2005,0,14551.0,59.4,16.0,1.8139908160844136
0,19.72,592.34,0,92000.0,2,1,2,20.99,1985,0,30840.0,76.1,25.0,6.0
0,9.17,223.16,3,87000.0,1,1,7,11.99,1997,0,3186.0,52.2,28.0,0.0
0,15.31,269.84,3,27163.0,2,1,2,32.29,2002,0,11928.0,90.4,28.0,0.0
0,12.99,483.44,0,40000.0,1,0,2,26.01,2001,0,3508.0,24.5,46.0,0.0
0,9.67,280.19,3,38000.0,0,1,2,29.56,1999,0,3538.0,27.4,22.0,0.0
0,12.12,119.78,0,35000.0,0,1,2,15.33,2000,0,19053.0,42.5,19.0,1.0
0,9.67,205.52,3,40000.0,0,1,2,10.59,2008,0,6521.0,56.7,8.0,0.0
0,23.43,427.31,3,36772.0,2,1,2,31.01,2005,0,11660.0,91.8,22.0,0.0
1,19.52,655.69,0,75000.0,2,0,2,26.62,1985,0,29594.0,59.4,20.0,1.0
0,17.27,76.05,0,45000.0,1,1,4,15.88,2001,0,2616.0,52.3,17.0,1.0
0,10.16,485.14,0,90200.0,1,1,2,4.9,2005,0,9915.0,52.7,26.0,2.0
0,6.49,186.17,3,53000.0,1,1,1,18.64,1995,1,319.0,4.6,39.0,1.0
0,7.62,389.52,3,30000.0,0,1,1,13.09,2006,0,13486.0,52.9,7.0,0.0
1,24.83,819.05,0,95000.0,2,1,2,15.06,1992,0,19737.0,85.1,44.0,4.0
0,9.67,122.03,3,27000.0,0,1,2,11.51,2007,0,3412.0,24.9,28.0,0.0
0,7.89,469.29,0,95000.0,0,1,2,8.26,1996,0,11403.0,26.7,33.0,4.0
0,8.32,251.88,0,136000.0,0,1,1,8.63,1991,0,13238.0,23.0,34.0,1.8139908160844136
0,7.9,234.68,0,45000.0,2,1,1,20.84,2007,0,6910.0,93.4,10.0,1.0
0,7.9,250.33,2,68000.0,0,1,2,15.78,2000,0,4947.0,89.9,12.0,1.8139908160844136
0,12.69,167.73,0,35000.0,1,1,1,20.88,2004,0,5384.0,73.8,19.0,1.0
0,12.12,199.63,0,80000.0,2,1,2,13.52,1995,0,23548.0,72.2,10.0,1.0
0,11.14,381.36,0,330000.0,2,1,7,5.51,1999,0,4470.0,77.1,19.0,5.0
0,11.58,99.05,3,50000.0,0,1,8,3.89,2004,0,9.0,0.2,5.0,1.8139908160844136
0,16.24,705.52,0,72000.0,2,1,1,29.68,1991,1,16910.0,69.0,28.0,2.0
0,11.99,116.24,0,50000.0,0,1,2,20.45,2004,0,4475.0,42.2,18.0,3.0
0,15.22,417.28,0,72000.0,1,1,1,18.22,2002,0,18839.0,52.1,36.0,3.0
0,11.99,585.32,0,75000.0,0,1,1,19.6,2000,0,4412.0,23.2,26.0,1.0
0,13.98,683.36,0,135000.0,1,0,9,21.56,1982,0,29021.0,52.1,24.0,5.0
1,13.18,365.53,0,78000.0,1,1,1,14.92,2010,0,12474.0,72.5,17.0,0.0
0,6.62,184.23,3,45000.0,1,1,2,6.05,2002,0,299.0,1.9,15.0,1.8139908160844136
1,14.99,428.13,0,76000.0,1,1,2,24.35,1978,0,24662.0,78.3,26.0,3.0
1,11.99,400.31,0,74000.0,2,1,2,15.91,1992,0,32124.0,51.4,37.0,4.0
1,13.99,251.25,0,48000.0,2,1,1,19.98,2000,0,10955.0,108.5,17.0,0.0
0,14.98,368.22,2,52000.0,1,0,1,17.15,1967,0,6559.0,83.0,21.0,0.0
0,11.99,257.38,3,36000.0,1,1,2,16.93,1992,0,4039.0,45.9,49.0,7.0
0,6.62,399.15,0,115000.0,0,1,0,12.79,2001,0,0.0,0.0,27.0,3.0
0,8.39,126.07,3,53000.0,0,1,1,7.02,1992,0,3872.0,18.5,27.0,0.0
0,7.89,262.8,3,40000.0,2,1,1,17.73,2005,0,16879.0,67.5,21.0,0.0
1,10.74,279.89,0,62982.96,1,1,1,16.78,1991,0,34160.0,73.5,25.0,1.8139908160844136
0,12.99,960.15,3,65000.0,2,0,2,28.8,2001,0,45939.0,64.4,20.0,0.0
1,16.49,351.49,3,85000.0,2,0,5,14.91,1999,0,568.0,10.5,21.0,1.8139908160844136
0,9.17,255.04,0,106700.0,1,1,9,9.58,1997,0,6885.0,58.8,28.0,1.0
0,17.46,897.06,0,113000.0,2,0,1,3.94,1996,0,31852.0,80.6,33.0,1.8139908160844136
0,11.47,329.62,2,31000.0,0,1,1,34.49,2005,0,13535.0,30.8,31.0,0.0
0,13.98,341.68,0,67000.0,1,0,2,18.45,1999,0,11565.0,89.7,37.0,4.0
0,16.29,239.17,3,18000.0,2,1,1,28.53,2006,0,13484.0,91.1,9.0,0.0
0,13.11,101.25,2,45000.0,2,1,2,8.0,1976,0,2135.0,7.5,23.0,2.0
0,18.99,256.56,0,90000.0,2,0,9,20.73,2002,0,12649.0,52.1,22.0,1.0
0,14.3,343.24,3,57200.0,2,1,1,7.45,2007,0,11410.0,63.4,20.0,0.0
0,10.74,117.42,0,30000.0,0,1,9,12.28,2003,0,1671.0,47.7,11.0,1.8139908160844136
0,5.42,120.64,0,120000.0,2,1,2,5.89,1996,0,2627.0,26.3,26.0,1.8139908160844136
1,19.22,599.43,3,85000.0,2,1,1,30.07,2001,0,18884.0,97.3,18.0,0.0
0,12.12,249.54,3,52320.0,0,0,2,16.3,2004,0,3707.0,63.9,27.0,0.0
1,9.17,583.55,0,130000.0,1,1,2,5.88,1993,0,71951.0,31.7,20.0,4.0
0,12.29,583.68,0,45000.0,0,1,2,18.37,1994,0,14781.0,39.3,33.0,0.0
0,8.9,762.08,0,140000.0,1,1,2,17.07,1994,0,67918.0,75.3,31.0,5.0
1,17.57,452.89,0,57000.0,1,0,2,9.26,2003,0,1033.0,7.0,21.0,2.0
0,18.49,363.99,3,41000.0,0,1,2,26.02,1998,0,18261.0,87.8,26.0,0.0
0,11.55,277.2,3,33000.0,0,1,2,16.73,2002,1,12549.0,62.1,20.0,0.0
0,17.27,85.89,3,72000.0,0,1,6,3.86,1999,0,4137.0,55.9,18.0,0.0
0,18.55,582.87,3,47000.0,0,1,1,6.61,2007,0,12602.0,41.2,10.0,0.0
0,16.29,125.32,3,33000.0,0,0,2,28.95,1979,0,13936.0,59.6,27.0,0.0
0,12.29,107.57,3,40000.0,0,1,2,5.49,1980,1,4659.0,46.6,10.0,0.0
0,7.9,93.88,0,48000.0,0,1,4,26.08,1990,0,18656.0,57.1,22.0,2.0
1,20.31,266.67,3,31000.0,2,0,2,23.38,2002,0,14125.0,79.8,20.0,0.0
0,10.49,649.96,0,72000.0,2,0,2,26.2,1995,0,12498.0,53.9,23.0,4.0
0,14.09,171.11,2,27000.0,0,1,2,25.96,1999,0,18281.0,38.4,20.0,1.0
0,20.2,313.04,0,35000.0,2,1,2,24.27,2002,1,6534.0,61.1,22.0,1.0
0,8.9,317.54,0,65000.0,2,0,1,11.17,2001,0,8331.0,47.9,20.0,1.0
0,7.49,186.61,3,56000.0,1,1,9,10.03,1999,0,4757.0,14.0,28.0,1.8139908160844136
1,19.99,596.65,0,49000.0,0,0,2,25.47,1993,0,20063.0,35.2,33.0,8.0
0,11.55,282.98,0,34000.0,0,1,2,17.44,1989,1,5700.0,75.0,12.0,0.0
0,12.49,204.04,3,44000.0,0,1,2,19.78,2003,0,6500.0,79.3,30.0,0.0
0,13.99,495.51,0,55000.0,0,1,1,22.02,1996,0,32078.0,78.0,15.0,1.0
0,18.75,182.65,3,44000.0,2,1,1,31.01,2007,0,14212.0,93.5,16.0,0.0
1,12.99,668.79,0,161000.0,1,1,2,15.17,1995,0,16576.0,48.0,62.0,5.0
